timestamp,region,compute_usage_units,storage_usage_gb,cpu_utilization_percent,storage_utilization_percent,estimated_cost_usd,is_holiday,economic_index,day_of_week,is_weekend,month,quarter,compute_lag_1,compute_lag_7,compute_rolling_7,storage_rolling_7,compute_spike,storage_spike
2025-08-14,us-east,840.72,1646.01,63.08,60.52,219.3,0,99.47,3,0,8,3,867.91,1259.86,976.7757142857142,1780.0814285714284,0,0
2025-08-15,us-east,847.51,1496.81,76.94,67.56,209.38,0,113.46,4,0,8,3,840.72,1328.9,908.0057142857142,1677.572857142857,0,0
2025-08-16,us-east,933.84,1546.13,63.41,52.45,223.28,1,102.53,5,1,8,3,847.51,1111.22,882.6657142857142,1604.642857142857,0,0
2025-08-17,us-east,781.96,1664.35,72.41,62.3,213.57,1,96.66,6,1,8,3,933.84,979.13,854.4985714285714,1568.5042857142857,0,0
2025-08-18,us-east,892.06,1572.62,67.72,67.14,220.18,0,108.88,0,0,8,3,781.96,884.9,855.5214285714285,1564.3442857142857,0,0
2025-08-19,us-east,831.81,1593.67,56.45,66.06,214.47,0,113.2,1,0,8,3,892.06,824.65,856.5442857142858,1586.7685714285712,0,0
2025-08-20,us-east,847.6,1617.91,61.89,92.04,218.1,0,111.03,2,0,8,3,831.81,867.91,853.6428571428571,1591.0714285714287,0,0
2025-08-21,us-east,927.56,1500.2,73.52,89.31,219.22,0,104.77,3,0,8,3,847.6,840.72,866.0485714285714,1570.2414285714287,0,0
2025-08-22,us-east,807.26,1633.77,50.12,59.26,214.41,0,104.07,4,0,8,3,927.56,847.51,860.2985714285714,1589.8071428571432,0,0
2025-08-23,us-east,813.34,1418.36,68.41,83.41,199.63,1,113.91,5,1,8,3,807.26,933.84,843.0842857142858,1571.5542857142857,0,0
2025-08-24,us-east,850.45,1519.93,74.95,69.07,211.39,1,100.95,6,1,8,3,813.34,781.96,852.8685714285714,1550.922857142857,0,0
2025-08-25,us-east,801.12,1552.07,73.21,74.33,207.79,0,106.21,0,0,8,3,850.45,892.06,839.8771428571429,1547.9871428571428,0,0
2025-08-26,us-east,862.15,1634.16,70.87,81.28,221.02,0,113.46,1,0,8,3,801.12,831.81,844.2114285714285,1553.7714285714287,0,0
2025-08-27,us-east,881.79,1361.92,58.82,70.76,203.78,0,99.26,2,0,8,3,862.15,847.6,849.0957142857142,1517.2014285714286,0,0
2025-08-28,us-east,925.04,1665.85,72.6,79.18,230.84,0,103.01,3,0,8,3,881.79,927.56,848.7357142857143,1540.8657142857141,0,0
2025-08-29,us-east,867.64,1413.39,43.09,59.59,205.79,0,109.78,4,0,8,3,925.04,807.26,857.3614285714285,1509.3828571428571,0,0
2025-08-30,us-east,848.17,1537.49,53.38,77.83,212.39,1,95.61,5,1,8,3,867.64,813.34,862.3371428571428,1526.4014285714288,0,0
2025-08-31,us-east,816.71,1592.97,73.7,59.11,212.6,1,113.54,6,1,8,3,848.17,850.45,857.5171428571429,1536.8357142857144,0,0
2025-09-01,us-east,1086.87,2130.31,67.38,93.96,283.68,0,95.87,0,0,9,3,816.71,801.12,898.3385714285714,1619.4414285714286,0,0
2025-09-02,us-east,1197.77,2156.26,56.62,60.81,298.85,1,110.22,1,0,9,3,1086.87,862.15,946.2842857142857,1694.0271428571432,0,0
2025-09-03,us-east,1243.88,2339.1,63.15,66.66,317.54,1,95.01,2,0,9,3,1197.77,881.79,998.0114285714286,1833.6242857142856,0,0
2025-09-04,us-east,1322.0,2410.73,60.47,66.69,332.06,0,114.96,3,0,9,3,1243.88,925.04,1054.72,1940.0357142857142,1,0
2025-09-05,us-east,1310.73,2343.35,58.87,57.76,325.86,0,110.55,4,0,9,3,1322.0,867.64,1118.0185714285715,2072.887142857143,1,0
2025-09-06,us-east,1172.39,2110.34,51.24,61.93,292.5,0,102.81,5,1,9,3,1310.73,848.17,1164.3357142857144,2154.7228571428573,0,0
2025-09-07,us-east,1029.96,2036.86,52.12,85.31,270.13,0,114.24,6,1,9,3,1172.39,816.71,1194.8,2218.1357142857146,0,0
2025-09-08,us-east,938.65,1601.47,75.81,74.44,227.84,1,108.92,0,0,9,3,1029.96,1086.87,1173.6257142857144,2142.5871428571427,0,0
2025-09-09,us-east,774.13,1536.93,67.88,75.73,203.46,0,109.65,1,0,9,3,938.65,1197.77,1113.1057142857142,2054.1114285714284,0,0
2025-09-13,us-east,840.91,1510.09,56.98,87.6,209.54,1,110.54,5,1,9,3,774.13,1243.88,1055.5385714285715,1935.6814285714286,0,0
2025-09-14,us-east,885.58,1432.3,42.67,82.49,209.3,1,97.84,6,1,9,3,840.91,1322.0,993.1928571428572,1795.9057142857143,0,0
2025-09-15,us-east,872.13,1401.74,57.82,68.01,205.49,0,100.58,0,0,9,3,885.58,1310.73,930.5357142857143,1661.3899999999999,0,0
2025-09-16,us-east,804.21,1491.46,53.17,73.06,203.8,0,104.77,1,0,9,3,872.13,1172.39,877.9385714285714,1572.9785714285715,0,0
2025-09-17,us-east,797.63,1408.92,95.0,71.07,197.07,0,105.32,2,0,9,3,804.21,1029.96,844.7485714285714,1483.2728571428572,0,0
2025-09-18,us-east,783.4,1523.87,67.49,88.48,203.64,0,103.78,3,0,9,3,797.63,938.65,822.5699999999999,1472.187142857143,0,0
2025-09-19,us-east,858.58,1334.9,76.53,54.07,199.05,0,97.41,4,0,9,3,783.4,774.13,834.6342857142857,1443.3257142857144,0,0
2025-09-20,us-east,806.33,1431.65,74.34,67.47,199.75,1,101.26,5,1,9,3,858.58,840.91,829.6942857142858,1432.1200000000001,0,0
2025-09-21,us-east,798.95,1565.36,60.97,66.64,208.49,1,101.8,6,1,9,3,806.33,885.58,817.3185714285715,1451.1285714285716,0,0
2025-09-22,us-east,890.15,1510.31,76.25,92.41,215.46,0,99.97,0,0,9,3,798.95,872.13,819.8928571428571,1466.6385714285714,0,0
2025-09-23,us-east,772.95,1525.33,73.2,89.82,202.49,0,98.58,1,0,9,3,890.15,804.21,815.4271428571428,1471.4771428571428,0,0
2025-09-24,us-east,817.9,1397.09,60.67,61.29,198.65,0,95.15,2,0,9,3,772.95,797.63,818.3228571428572,1469.787142857143,0,0
2025-09-25,us-east,784.82,1332.18,63.15,60.93,190.01,0,95.68,3,0,9,3,817.9,783.4,818.5257142857143,1442.402857142857,0,0
2025-09-26,us-east,831.92,1437.29,63.58,65.99,203.23,0,106.71,4,0,9,3,784.82,858.58,814.7171428571429,1457.03,0,0
2025-09-27,us-east,811.11,1551.59,62.46,85.0,208.95,1,99.92,5,1,9,3,831.92,806.33,815.3999999999999,1474.1642857142856,0,0
2025-09-28,us-east,795.5,1529.23,41.13,78.24,205.47,1,101.35,6,1,9,3,811.11,798.95,814.907142857143,1469.002857142857,0,0
2025-09-29,us-east,796.25,1572.32,57.89,69.8,208.66,0,104.68,0,0,9,3,795.5,890.15,801.4928571428572,1477.8614285714284,0,0
2025-09-30,us-east,793.67,1511.75,57.65,86.5,204.0,0,104.64,1,0,9,3,796.25,772.95,804.452857142857,1475.9214285714284,0,0
2025-10-01,us-east,1111.72,1904.43,65.0,57.4,270.4,0,97.76,2,0,10,4,793.67,817.9,846.4271428571428,1548.3985714285714,0,0
2025-10-02,us-east,1220.05,2283.02,65.82,65.02,310.65,0,101.74,3,0,10,4,1111.72,784.82,908.6028571428571,1684.232857142857,0,0
2025-10-03,us-east,1351.0,2373.18,49.58,60.15,332.84,0,103.57,4,0,10,4,1220.05,831.92,982.7571428571429,1817.9314285714286,1,0
2025-10-04,us-east,1328.2,2398.07,63.88,77.93,331.9,0,102.76,5,1,10,4,1351.0,811.11,1056.6271428571429,1938.857142857143,1,0
2025-10-05,us-east,1213.85,2446.29,51.46,59.46,321.65,1,105.64,6,1,10,4,1328.2,795.5,1116.3914285714286,2069.8657142857146,0,0
2025-10-06,us-east,1176.37,2138.29,67.99,83.53,294.99,0,110.71,0,0,10,4,1213.85,796.25,1170.6942857142856,2150.7185714285715,0,0
2025-10-07,us-east,1080.83,1890.01,55.6,80.17,265.66,0,110.81,1,0,10,4,1176.37,793.67,1211.717142857143,2204.7557142857145,0,0
2025-10-08,us-east,888.77,1606.4,47.87,55.16,222.21,1,95.82,2,0,10,4,1080.83,1111.72,1179.8671428571429,2162.18,0,0
2025-10-09,us-east,812.75,1434.36,67.56,53.31,200.71,0,109.93,3,0,10,4,888.77,1220.05,1121.6814285714286,2040.9428571428573,0,0
2025-11-01,us-east,1141.5,2002.53,64.68,77.8,281.04,1,104.22,5,1,11,4,812.75,1351.0,1091.752857142857,1987.992857142857,0,0
2025-11-02,us-east,1207.21,2241.35,73.16,64.84,306.11,0,103.12,6,1,11,4,1141.5,1328.2,1074.4685714285713,1965.6042857142857,0,0
2025-11-03,us-east,1320.38,2366.81,65.12,67.87,328.71,0,110.58,0,0,11,4,1207.21,1213.85,1089.6871428571428,1954.2499999999998,1,0
2025-11-04,us-east,1274.43,2202.12,51.14,78.95,311.35,0,114.72,1,0,11,4,1320.38,1176.37,1103.6957142857143,1963.3685714285714,0,0
2025-11-05,us-east,1316.7,2139.69,57.2,65.12,311.92,1,99.38,2,0,11,4,1274.43,1080.83,1137.3914285714286,1999.0371428571427,1,0
2025-11-06,us-east,1131.77,2012.68,60.8,58.52,280.6,0,105.1,3,0,11,4,1316.7,888.77,1172.1057142857142,2057.077142857143,0,0
2025-11-07,us-east,1002.6,1745.05,63.67,54.73,245.85,0,106.41,4,0,11,4,1131.77,812.75,1199.2271428571428,2101.4614285714283,0,0
2025-11-08,us-east,818.98,1579.48,57.84,48.63,211.91,0,97.83,5,1,11,4,1002.6,1141.5,1153.1528571428573,2041.0257142857142,0,0
2025-11-09,us-east,797.42,1433.29,46.5,78.9,198.8,0,109.57,6,1,11,4,818.98,1207.21,1094.6114285714286,1925.5885714285712,0,0
2025-12-01,us-east,1048.24,2099.25,76.31,75.98,276.81,1,108.41,0,0,12,4,797.42,1320.38,1055.7342857142858,1887.3657142857144,0,0
2025-12-02,us-east,1298.29,2295.93,66.54,72.01,320.96,0,110.36,1,0,12,4,1048.24,1274.43,1059.142857142857,1900.7671428571427,1,0
2025-12-03,us-east,1316.48,2220.38,70.44,78.38,317.7,0,101.71,2,0,12,4,1298.29,1316.7,1059.1114285714286,1912.294285714286,1,0
2025-12-04,us-east,1346.63,2417.09,64.98,72.93,335.48,1,113.01,3,0,12,4,1316.48,1131.77,1089.8057142857144,1970.067142857143,1,0
2025-12-05,us-east,1274.75,2342.14,64.69,61.74,321.46,0,96.14,4,0,12,4,1346.63,1002.6,1128.6842857142858,2055.365714285714,0,0
2025-12-06,us-east,1113.44,2130.82,49.03,61.43,286.9,0,114.68,5,1,12,4,1274.75,818.98,1170.75,2134.1285714285714,0,0
2025-12-07,us-east,1013.29,1918.49,62.67,82.99,259.61,1,98.2,6,1,12,4,1113.44,797.42,1201.5885714285712,2203.442857142857,0,0
2025-12-08,us-east,846.37,1710.01,65.5,82.82,224.59,0,112.25,0,0,12,4,1013.29,1048.24,1172.75,2147.8371428571427,0,0
2025-12-09,us-east,775.8,1435.88,71.9,63.99,196.39,0,109.71,1,0,12,4,846.37,1298.29,1098.1085714285714,2024.9728571428573,0,0
